slow_ema,fast_ema,perf
46,121,201.19014757271543
47,121,198.17941210200243
48,121,229.04533256556672
49,121,251.63347296641643
50,121,285.9349052595469
51,121,281.45391826693225
52,121,312.65916806152967
53,121,334.57236046105237
54,121,339.9109081894562
55,121,326.54435395927004
56,121,319.37209788783787
57,121,347.4678892226114
58,121,341.66280540140394
59,121,367.9347784845477
60,121,358.0059563995246
61,121,333.2331645131841
62,121,315.94417718582605
63,121,302.82795909411857
64,121,320.6007549872204
65,121,301.28561378142143
66,121,324.2361174440436
67,121,317.5968244678503
68,121,309.826256358272
69,121,338.7138438633552
70,121,303.9639961811467
71,121,292.8647419354152
72,121,295.7650096434585
73,121,282.34603281301645
74,121,284.5562132878474
75,121,271.314093467077
76,121,301.8697967314683
77,121,292.51418981743893
78,121,337.6028597394504
79,121,333.5572248537611
80,121,362.2285375609292
81,121,340.538039651887
82,121,335.5625003106303
83,121,302.51458577664476
84,121,291.3194963629948
85,121,292.2384131232206
86,121,300.30177763467856
87,121,311.2245165167424
88,121,295.81014164710234
89,121,316.81503195461903
90,121,315.6412763250654
91,121,329.94797024334105
92,121,334.43006411593115
93,121,328.28390630589286
94,121,329.70942943786054
95,121,345.0921946150722
96,121,351.6804466184796
97,121,364.04728154245026
98,121,344.12560869076697
99,121,331.59092635495614
100,121,321.16555410786054
101,121,329.697766037212
102,121,338.3227831385898
103,121,345.23162903021836
104,121,337.85750388526816
105,121,341.13931661564436
106,121,328.67976188479577
107,121,332.74976703171353
108,121,346.5171564415599
109,121,317.59932585858377
110,121,320.5182962533977
111,121,303.9761935935697
112,121,284.96263315516404
113,121,285.7049435700956
114,121,294.5799950936438
115,121,300.82081331593025
116,121,330.4652141127096
117,121,353.6649547227825
118,121,382.00286301186725
119,121,380.4027567018838
120,121,366.8484462834372
1,122,0.15171293429180138
2,122,1.6688332757829718
3,122,5.000737119291019
4,122,8.504657543604083
5,122,15.32092305010905
6,122,28.57959622919799
7,122,36.83436625183786
8,122,43.426869431001975
9,122,58.977888344377625
10,122,68.73121741133538
11,122,89.54308978353929
12,122,74.40912838275901
13,122,83.10257446240807
14,122,71.8071776514398
15,122,74.62751405516067
16,122,84.0387003430264
17,122,73.1194559319992
18,122,82.29907952768514
19,122,90.9916358883469
20,122,98.56049184629015
21,122,86.9663802227937
22,122,81.71007744115234
23,122,90.15562267003459
24,122,97.05541226467695
25,122,112.94418286422535
26,122,111.74381759571772
27,122,124.25353817822082
28,122,132.21994760571454
29,122,151.2496993217887
30,122,161.55453143649325
31,122,175.45245894294905
32,122,176.18535238833488
33,122,165.29225009969736
34,122,153.47016826336983
35,122,154.61590771520076
36,122,176.70058920445473
37,122,193.95333342067187
38,122,200.05096906361956
39,122,211.2069258327969
40,122,212.0723519915034
41,122,209.05636727219573
42,122,214.15566275553448
43,122,222.79756511724577
44,122,228.12781154033595
45,122,205.78767681960144
46,122,209.22618028396434
47,122,215.4342901789522
48,122,252.42676274401305
49,122,261.89878354074204
50,122,290.3551473940097
51,122,312.20348659870194
52,122,314.77940749752827
53,122,325.3404111059258
54,122,338.3658809990797
55,122,304.8214073074021
56,122,325.6933618981039
57,122,345.28386095286197
58,122,372.0119798073283
59,122,367.4062402032301
60,122,336.72834884361254
61,122,327.41489089131653
62,122,316.39788840650044
63,122,310.5395524544619
64,122,294.5736776162039
65,122,310.6121704348906
66,122,327.1034634365574
67,122,310.8418336083064
68,122,324.8368627526437
69,122,309.8680332745933
70,122,291.47549310860137
71,122,291.7361392165829
72,122,276.8572043664198
73,122,271.3513754281592
74,122,276.2038689387441
75,122,291.5427819864291
76,122,308.5634856908442
77,122,324.1282283242119
78,122,349.3509261253116
79,122,366.58661787530235
80,122,352.0988759814609
81,122,335.4815672767583
82,122,305.0220489134472
83,122,295.1236401645634
84,122,301.35146608341114
85,122,299.05662575288994
86,122,328.97524698423405
87,122,294.70795726151647
88,122,312.44413112211464
89,122,324.23743114687
90,122,320.36104651499016
91,122,346.0162032921008
92,122,318.4841542241875
93,122,333.9244018947682
94,122,360.1981965570796
95,122,347.46500514462946
96,122,364.19620512982453
97,122,357.0320473599651
98,122,332.86742754094394
99,122,323.73017377544255
100,122,328.3079900099788
101,122,333.4620183241502
102,122,345.83992365894227
103,122,342.18241388442027
104,122,328.75206215333947
105,122,335.84628938524287
106,122,334.367974000794
107,122,343.94185882181876
108,122,319.9056360103071
109,122,324.4474181046096
110,122,306.2366468385946
111,122,283.2828356541553
112,122,279.88283608265084
113,122,295.1485602835831
114,122,302.7852711834708
115,122,329.6606151798515
116,122,354.5214405108018
117,122,380.82378776278375
118,122,385.5312744716112
119,122,364.5596073606685
120,122,353.2704607043992
121,122,331.9568002377794
1,123,0.15053176521596748
2,123,1.8366535199185416
3,123,4.85762726326613
4,123,9.04642136253106
5,123,17.189815116541016
6,123,28.02478916993762
7,123,37.88742567232022
8,123,41.413992027816555
9,123,61.042024390710566
10,123,69.47777839928374
11,123,88.35810419663329
12,123,78.9829990932128
13,123,83.72424672496663
14,123,80.33821261127017
15,123,82.42442436586603
16,123,82.2144758916546
17,123,71.21381423497512
18,123,83.4863346277524
19,123,92.58398833592432
20,123,93.96900520382772
21,123,83.3517253524462
22,123,85.4417289491819
23,123,97.742483307096
24,123,99.82964924125807
25,123,109.27423031196392
26,123,105.26352394490215
27,123,128.03909964190632
28,123,140.72528744155142
29,123,157.995260300684
30,123,165.06842654787283
31,123,182.13052448011044
32,123,170.20333528800904
33,123,163.20487867201737
34,123,153.64464600583582
35,123,171.43317850892691
36,123,192.6551106766889
37,123,183.05022238008073
38,123,200.14156999559356
39,123,219.738831950963
40,123,196.0074945139125
41,123,212.0282793775325
42,123,213.53763471977095
43,123,238.1323133102509
44,123,208.94344057998242
45,123,211.6983933146541
46,123,210.72688447540392
47,123,237.47977990591448
48,123,254.82276153723706
49,123,289.64409652602114
50,123,304.9566601144433
51,123,318.0256438971524
52,123,344.0736680362374
53,123,346.70197617313664
54,123,315.4591722315744
55,123,301.54607116143126
56,123,334.4751720458306
57,123,348.24998223944135
58,123,368.88050109857465
59,123,344.1550273977012
60,123,333.4491851856633
61,123,339.6834242270301
62,123,323.8005679671825
63,123,303.54451510699056
64,123,310.9088966258922
65,123,315.06431318833705
66,123,314.19909427809444
67,123,322.8226752767121
68,123,314.1382628639395
69,123,301.1857198063638
70,123,297.11099555236905
71,123,268.11733561648475
72,123,282.1004858273351
73,123,264.7434685899629
74,123,270.20322711069645
75,123,296.5585469182365
76,123,318.67907948515534
77,123,342.3820333772481
78,123,356.5057161849605
79,123,352.94058295890306
80,123,335.0020733949124
81,123,314.4459341302651
82,123,296.90590072334743
83,123,301.0830542690269
84,123,282.3757563920703
85,123,322.83752339233894
86,123,304.12058121265403
87,123,315.79924182193975
88,123,333.88523614196674
89,123,316.4829367170429
90,123,337.5763859457646
91,123,317.80994203938394
92,123,329.19432418944206
93,123,355.5231270131168
94,123,344.00357370676653
95,123,364.84964496010866
96,123,351.41203724019624
97,123,331.70180912416896
98,123,325.3767174875646
99,123,324.2697176285166
100,123,322.2926027914727
101,123,338.3841309655136
102,123,340.76913415313146
103,123,326.41157716216304
104,123,334.17097485804925
105,123,332.6649624652288
106,123,347.0852793620936
107,123,317.85975607119
108,123,327.8352051160938
109,123,312.30048583709663
110,123,285.89292782922905
111,123,280.6515727800587
112,123,294.45514467091175
113,123,298.17131581523233
114,123,322.7184729861754
115,123,355.2800988148914
116,123,380.80240357218963
117,123,383.1931535264695
118,123,364.145977345933
119,123,353.94843619485147
120,123,332.6142637356197
121,123,316.7628254105389
122,123,318.2314564463491
1,124,0.15512805241828784
2,124,2.0145271284925967
3,124,5.670415174256366
4,124,9.223956759443215
5,124,18.414838515567727
6,124,31.679643414437482
7,124,42.62447061349122
8,124,43.93095465745539
9,124,59.85515537935111
10,124,72.58805903201434
11,124,82.05133482084898
12,124,85.7703192661709
13,124,98.63429509513392
14,124,82.9290474089068
15,124,84.86829545559115
16,124,85.19113581524728
17,124,79.3223642955656
18,124,84.42957214006337
19,124,88.84483094118319
20,124,91.19945214867087
21,124,82.45449227687325
22,124,85.62660677065817
23,124,105.30790194664411
24,124,104.53340968130341
25,124,107.44079503205712
26,124,120.05524283000456
27,124,131.0446034958693
28,124,150.4542508967181
29,124,168.17665601941374
30,124,173.35499951770456
31,124,172.88103070924117
32,124,160.38253189023175
33,124,167.05455959982947
34,124,168.72678083663786
35,124,173.63743492588014
36,124,190.57530287051816
37,124,201.78091007303357
38,124,212.11577719278952
39,124,221.50490343820763
40,124,202.27066450524492
41,124,213.39928073824223
42,124,237.72714318319933
43,124,214.55103093413578
44,124,206.28144073267887
45,124,209.07002328749397
46,124,232.216355218731
47,124,247.48056824735733
48,124,266.6604451192177
49,124,315.23486650953464
50,124,307.21948560544985
51,124,343.0168547126136
52,124,344.57329668234945
53,124,316.423304316943
54,124,296.5254757265832
55,124,320.3940587444529
56,124,352.5081222197313
57,124,353.14089334294516
58,124,381.2251490617266
59,124,338.8657196986186
60,124,354.3760899818718
61,124,316.69999722489786
62,124,307.9038699919477
63,124,306.81757118035887
64,124,304.411559511838
65,124,313.2228401998056
66,124,322.8017925608559
67,124,306.27526128988353
68,124,303.2604308837709
69,124,288.733728999216
70,124,267.57391705872595
71,124,282.7936516168053
72,124,286.14681136545425
73,124,274.8496658451725
74,124,298.6092899629326
75,124,303.48062321049446
76,124,339.0227109340569
77,124,358.45276722482265
78,124,352.66549201613213
79,124,339.73873872802443
80,124,330.6071553978741
81,124,291.25191750621747
82,124,295.6998679036286
83,124,271.49034522422846
84,124,319.4366851148486
85,124,310.852500103016
86,124,307.7112333390126
87,124,320.8388542433495
88,124,316.35871003938314
89,124,343.76101191455354
90,124,323.3932120530539
91,124,327.35240533314453
92,124,348.74493665179733
93,124,345.01479213620195
94,124,371.6489974612746
95,124,358.8635486583711
96,124,329.26877392466474
97,124,324.32010575635775
98,124,326.3657558750805
99,124,316.5534139222173
100,124,331.12331756997247
101,124,343.8444232581682
102,124,332.21270420344223
103,124,333.6792243579891
104,124,334.29873469250816
105,124,345.2295534438108
106,124,322.7685151512313
107,124,326.6076139619846
108,124,309.1280462223579
109,124,285.40333071578806
110,124,282.9764093325785
111,124,296.03896539634474
112,124,296.5178410405512
113,124,321.0066957172292
114,124,351.383838316565
115,124,386.30259137731593
116,124,384.6038591763481
117,124,366.1638600632016
118,124,354.05924757238625
119,124,329.2753743088427
120,124,316.57068551652526
121,124,318.2314564463491
122,124,323.7781903992801
123,124,329.48994758776115
1,125,0.14462271533903642
2,125,2.1213752647938913
3,125,6.087858426109993
4,125,9.79156163468904
5,125,19.678813206550792
6,125,31.33095383928887
7,125,42.32146294096337
8,125,44.142014340410114
9,125,61.221040259599356
10,125,69.27489987088997
11,125,88.05690111720942
12,125,91.59312347560598
13,125,96.85339334593266
14,125,85.99866543785645
15,125,83.37490329744557
16,125,81.9656530893971
17,125,84.18867184251509
18,125,92.92056605596636
19,125,87.85427759228645
20,125,86.43560000834832
21,125,85.76214839965196
22,125,87.15537292818304
23,125,101.02123285885747
24,125,111.09553891716057
25,125,117.32144066565958
26,125,138.32105415801865
27,125,151.0796582588776
28,125,160.99880586383992
29,125,164.57029185518368
30,125,172.71731551431316
31,125,164.89749978230776
32,125,162.54829796725713
33,125,165.36198139184353
34,125,179.41487800446126
35,125,189.15526408893396
36,125,194.07498764230033
37,125,203.46437362357096
38,125,227.8401037101968
39,125,202.61951852363194
40,125,201.60053199566684
41,125,215.61498529485803
42,125,228.78617774632008
43,125,205.4000107041929
44,125,206.84594500129575
45,125,218.32277303038308
46,125,244.33675308197118
47,125,259.5043836479126
48,125,284.1903525630999
49,125,323.77295482419896
50,125,347.2315447723225
51,125,342.6912006336448
52,125,328.3584693351975
53,125,306.1039071298101
54,125,294.9799421970708
55,125,338.6751580073032
56,125,344.50283250064285
57,125,366.07832764876844
58,125,365.4509161887922
59,125,344.82090636559246
60,125,331.4631975530491
61,125,314.6754039656612
62,125,306.89899479612416
63,125,307.9109334611885
64,125,301.641382351001
65,125,328.7330452871082
66,125,308.9430794276921
67,125,316.62976096294335
68,125,282.9497355900209
69,125,280.7244747088017
70,125,279.94328319945447
71,125,284.1805674105129
72,125,265.49912001253966
73,125,287.28563207502606
74,125,304.22687310162684
75,125,324.2587391196045
76,125,363.2423100860548
77,125,363.66036903443836
78,125,347.6286010802414
79,125,339.07259458882123
80,125,295.757117803598
81,125,292.8126986920219
82,125,268.95712199414015
83,125,307.44967848482895
84,125,322.90024957888056
85,125,303.02181547777656
86,125,323.40107046478175
87,125,308.4718185423758
88,125,333.35246347667686
89,125,310.29171242180365
90,125,314.6041517753345
91,125,350.0759807679622
92,125,336.76580326157006
93,125,362.77108213563196
94,125,373.8135858239095
